fecha;emisor;porcentaje_precio;valor_nominal_usd;valor_efectivo_usd;fecha_emision;fecha_vencimiento;porcentaje_rendimiento;procedencia;observaciones
03/03/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.6884;16455.15;15910.22;02/03/2022;18/07/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
03/03/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.6884;19633.68;18983.50;02/03/2022;18/07/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
03/03/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.5950;17251.11;16663.71;02/03/2022;22/07/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
03/03/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.5251;21225.60;20488.03;03/03/2022;23/07/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
03/03/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.4553;13281.92;12811.11;03/03/2022;28/07/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
03/03/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.4553;18312.39;17663.27;03/03/2022;28/07/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
03/03/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.7854;14834.07;14208.88;27/02/2022;26/08/2022;9.00;Q;ACEPTANTE: TOLKIEN S.A. - RUC: 0992645652001                                                                                                          
03/03/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.7854;6419.09;6148.55;27/02/2022;26/08/2022;9.00;Q;ACEPTANTE: TOLKIEN S.A. - RUC: 0992645652001                                                                                                          
03/03/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.7854;6710.12;6427.32;27/02/2022;26/08/2022;9.00;Q;ACEPTANTE: TOLKIEN S.A. - RUC: 0992645652001                                                                                                          
03/03/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.7854;5847.35;5600.91;27/02/2022;26/08/2022;9.00;Q;ACEPTANTE: TOLKIEN S.A. - RUC: 0992645652001                                                                                                          
03/03/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.7167;5426.31;5193.88;28/02/2022;27/08/2022;9.00;Q;ACEPTANTE: TOLKIEN S.A. - RUC: 0992645652001                                                                                                          
03/03/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.8313;19548.30;18733.40;25/02/2022;24/08/2022;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
03/03/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.8543;6942.07;6654.27;25/02/2022;24/08/2022;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
03/03/2022;REPAPERS RECICLAJE DEL ECUADOR SA;96.2696;5351.65;5152.01;03/03/2022;30/08/2022;7.75;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
03/03/2022;REPAPERS RECICLAJE DEL ECUADOR SA;96.2696;5276.93;5080.08;03/03/2022;30/08/2022;7.75;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
03/03/2022;REPAPERS RECICLAJE DEL ECUADOR SA;98.7864;44294.75;43757.21;03/03/2022;02/05/2022;7.25;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
04/03/2022;PRODUCTORA CARTONERA S.A.;96.4256;26917.90;25955.74;09/02/2022;08/08/2022;8.50;G;ACEPTANTE: INDUSTRIAS ALES - RUC: 1390000991001                                                                                                       
04/03/2022;MULTICOMERCIO PECUARIO MULTICOPEC;95.8620;3355.25;3216.41;21/02/2022;20/08/2022;9.25;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
04/03/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.2927;50692.05;48812.76;03/03/2022;05/08/2022;9.00;G;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
04/03/2022;MULTICOMERCIO PECUARIO MULTICOPEC;95.8620;1696.05;1625.87;23/02/2022;22/08/2022;9.25;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
04/03/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.0615;31859.63;30604.83;03/03/2022;15/08/2022;9.00;G;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
04/03/2022;ELECTRICA HAMT COMPAÑIA LIMITADA;97.3710;2527.61;2461.16;24/01/2022;23/06/2022;9.00;Q;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
04/03/2022;ELECTRICA HAMT COMPAÑIA LIMITADA;97.2763;5871.15;5711.24;28/01/2022;27/06/2022;9.00;Q;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
04/03/2022;HIVIMAR SA;97.3710;21504.30;20938.95;23/02/2022;23/06/2022;9.00;Q;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
04/03/2022;PRODUCTORA CARTONERA S.A.;96.1847;23122.53;22240.33;21/02/2022;20/08/2022;8.50;Q;ACEPTANTE: INDUSTRIAS ALES - RUC: 1390000991001                                                                                                       
04/03/2022;REPAPERS RECICLAJE DEL ECUADOR SA;96.2695;27165.59;26152.19;04/03/2022;31/08/2022;7.75;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
04/03/2022;MULTICOMERCIO PECUARIO MULTICOPEC;96.1224;1972.91;1896.41;07/02/2022;06/08/2022;9.25;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
04/03/2022;MULTICOMERCIO PECUARIO MULTICOPEC;96.1224;4353.58;4184.77;09/02/2022;08/08/2022;9.25;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
04/03/2022;MULTICOMERCIO PECUARIO MULTICOPEC;95.9565;4612.39;4425.89;15/02/2022;14/08/2022;9.25;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
04/03/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.1770;22552.20;21690.02;03/03/2022;10/08/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
04/03/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.1770;14857.92;14289.90;03/03/2022;10/08/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
04/03/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.1770;19899.00;19138.25;03/03/2022;10/08/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
04/03/2022;MULTICOMERCIO PECUARIO MULTICOPEC;95.9092;3142.98;3014.41;18/02/2022;17/08/2022;9.25;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
04/03/2022;MULTICOMERCIO PECUARIO MULTICOPEC;95.7912;5001.13;4790.64;23/02/2022;22/08/2022;9.25;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
04/03/2022;ECUADPREMEX SA;97.2763;13199.30;12839.79;24/02/2022;24/06/2022;9.00;Q;ACEPTANTE: ITALIMENTOS CIA. LTDA. - RUC: 0190340449001                                                                                                
04/03/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.3855;16455.15;15860.39;03/03/2022;31/07/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
04/03/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.3855;21490.92;20714.14;03/03/2022;31/07/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
04/03/2022;PRODUCTORA CARTONERA S.A.;96.4915;13458.30;12986.11;09/02/2022;08/08/2022;8.50;Q;ACEPTANTE: INDUSTRIAS ALES - RUC: 1390000991001                                                                                                       
04/03/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.3855;16455.15;15860.39;03/03/2022;31/07/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
04/03/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.3855;19638.99;18929.15;03/03/2022;31/07/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
04/03/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.3855;17251.11;16627.58;03/03/2022;31/07/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
04/03/2022;INDUSTRIAL GEMINIS INDUGEM S.A;96.6184;13331.25;12880.43;23/02/2022;23/07/2022;9.00;Q;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
04/03/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.3855;21225.60;20458.41;03/03/2022;31/07/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
04/03/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.1770;13281.92;12774.15;03/03/2022;10/08/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
04/03/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.8084;5294.82;5072.88;28/02/2022;27/08/2022;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
04/03/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.1770;18307.08;17607.19;03/03/2022;10/08/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
04/03/2022;INDUSTRIAL GEMINIS INDUGEM S.A;96.6184;8809.29;8511.39;25/02/2022;25/07/2022;9.00;Q;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
04/03/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.1770;18837.72;18117.55;03/03/2022;10/08/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
04/03/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.1307;39798.00;38258.11;03/03/2022;15/08/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001                                                                                          
04/03/2022;PRODUCTORA CARTONERA S.A.;96.1847;19895.95;19136.85;21/02/2022;20/08/2022;8.50;Q;ACEPTANTE: INDUSTRIAS ALES - RUC: 1390000991001                                                                                                       
07/03/2022;PRODUCTORA CARTONERA S.A.;96.6456;13134.42;12693.84;03/02/2022;02/08/2022;8.50;G;ACEPTANTE: INDUSTRIAS ALES - RUC: 1390000991001                                                                                                       
07/03/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.8084;11597.20;11111.09;28/02/2022;27/08/2022;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001
07/03/2022;PABLO GUILLEN CORDOVA CIA LTDA;97.2763;5935.07;5773.41;25/02/2022;25/06/2022;9.00;Q;ACEPTANTE: REPAPERS RECICLAJE DEL ECUADOR S.A. - RUC 0992800623001                                                                                    
07/03/2022;IMPVET IMPORTADORA VETERINARIA CIA LTDA;97.5114;7982.81;7784.15;21/02/2022;21/06/2022;8.75;Q;ACEPTANTE: INCUBADORA ANDINA S.A. - RUC: 1890138507001                                                                                                
07/03/2022;SURGALARE SA;97.0089;21318.01;20680.37;07/03/2022;05/07/2022;9.25;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
07/03/2022;REPAPERS RECICLAJE DEL ECUADOR SA;98.8061;38522.74;38062.81;07/03/2022;06/05/2022;7.25;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
07/03/2022;REPAPERS RECICLAJE DEL ECUADOR SA;96.2895;44014.84;42381.67;07/03/2022;02/09/2022;7.75;Q;ACEPTANTE: ABSORPELSA PAPELES ABSORVENTES S.A. - RUC: 1791353455001                                                                                   
07/03/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.7854;6934.68;6642.41;04/03/2022;31/08/2022;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
07/03/2022;ABSORPELSA PAPELES ABSORVENTES SA;95.7854;11805.50;11307.95;03/03/2022;30/08/2022;9.00;Q;ACEPTANTE: SURGALARE S.A. - RUC: 0992730048001                                                                                                        
07/03/2022;MOLSANDO MOLINOS SANTO DOMINGO SA;96.1307;31859.63;30626.90;03/03/2022;15/08/2022;9.00;Q;ACEPTANTE: ASOCIACION AGRICOLA LOS RIOS - RUC: 1291710642001
